cowcode,cowcode2,year,gwf.casename,gwf.country,id.x,gwf.regimetype,regdummy,gwf.next,gwf.prior,gwf.spell,gwf.duration,gwf.fail,gwf.party,gwf.military,gwf.monarchy,gwf.personal,gwf.nonautocracy,gwf.disagree,gwf.cacar,gwf.casia,gwf.ceeurope,gwf.easia,gwf.meast,gwf.nafrica,gwf.samerica,gwf.ssafrica,fimposed,gwf.partymil,gwf.partymilper,gwf.partyper,country,country.isocode,id.y,pwt7.pop,pwt7.xrat,pwt7.currency_unit,pwt7.ppp,pwt7.tcgdp,pwt7.cgdp,pwt7.cgdp2,pwt7.cda2,pwt7.cc,pwt7.cg,pwt7.ci,pwt7.p,pwt7.p2,pwt7.pc,pwt7.pg,pwt7.pi,pwt7.openc,pwt7.cgnp,pwt7.y,pwt7.y2,pwt7.rgdpl,pwt7.rgdpl2,pwt7.rgdpch,logpwt7.rgdpch,pwt7.rgdpch.ch,pwt7.rgdpch.ch.1lag,pwt7.rgdpch.ch.2lag,pwt7.rgdpch.ch.3lag,pwt7.rgdpch.ch.ma2a,pwt7.rgdpch.ch.ma3a,pwt7.rgdpch.ch.ma4a,pwt7.rgdpch.ch.ma5a,pwt7.rgdpch.ma7a,pwt7.rgdpch.dev7,pwt7.rgdpch.ma10a,pwt7.rgdpch.dev10,pwt7.kc,pwt7.kg,pwt7.ki,pwt7.openk,pwt7.rgdpeqa,pwt7.rgdpwok,pwt7.rgdpl2wok,pwt7.rgdpl2pe,pwt7.rgdpl2te,pwt7.rgdpl2th,pwt7.rgdptt,incgrp,pwt7.rgdpchL1,pwt7.rgdpchL1.log,pwt7.rgdpch.chL1,pwt7.rgdpch.chL2,pwt7.rgdpch.chL3,pwt7.rgdpch.chL4,pwt7.rgdpch.chL5,pwt7.rgdpch.chL6,pwt7.rgdpch.chL7,pwt7.rgdpch.chL8,pwt7.rgdpch.chL9,pwt7.rgdpch.chL10,pwt7.rgdpch.chL11,pwt7.twoyma,pwt7.threeyma,pwt7.fouryma,pwt7.fiveyma,pwt7.sixyma,pwt7.sevenyma,pwt7.eightyma,pwt7.nineyma,pwt7.tenyma,pwt7.devfiveyma,pwt7.devsixyma,pwt7.devsevenyma,pwt7.deveightyma,pwt7.devnineyma,pwt7.devtenyma,id,mad.gdppc,mad.gdppcL1,mad.gdppcL1.log,mad.chgdppc,mad.chgdppcL1,mad.chgdppcL2,mad.chgdppcL3,mad.chgdppcL4,mad.chgdppcL5,mad.chgdppcL6,mad.chgdppcL7,mad.chgdppcL8,mad.chgdppcL9,mad.chgdppcL10,mad.chgdppcL11,mad.twoyma,mad.threeyma,mad.fouryma,mad.fiveyma,mad.sixyma,mad.sevenyma,mad.eightyma,mad.nineyma,mad.tenyma,mad.devfiveyma,mad.devsixyma,mad.devsevenyma,mad.deveightyma,mad.devnineyma,mad.devtenyma,ross.precio,ross.precioL1,ross.precioL1.log
345,345,1980,Yugoslavia 45-90,Yugoslavia,Yugoslavia1980,party,0,"NA","NA",45,35,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1980,6063.293550630506,5818.583039853798,8.66881204714068,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,2.474432873304186,2.514953906382953,10.556138193070199,4.008351488592862,10.309984756329571,5.282794637362104,5.616297473208015,4.743236312491835,3.618772920338828,4.998633686985774,4.638033570745547,4.372648612700223,5.059703010519109,4.9545678583264845,0.586898960608603,-0.7929618060383428,-0.43236168979811573,-0.1669767317527917,-0.8540311295716778,-0.7488959773790533,158.46070861816406,0,0
345,345,1981,Yugoslavia 45-90,Yugoslavia,Yugoslavia1981,party,0,"NA","NA",45,36,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1981,6134.18365530416,6063.293550630506,8.710008421629103,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,2.474432873304186,2.514953906382953,10.556138193070199,4.008351488592862,5.083591958432777,4.923753718557213,5.2636410751428695,4.635723426182954,3.7165894137735953,4.885353428980296,4.583988359520783,4.354095642505468,4.9742998975619415,-3.466555150200622,-2.5474211377912637,-3.716185152997964,-3.4148200835384506,-3.1849273665231363,-3.8051316215796094,153.71096801757812,0,0
345,345,1982,Yugoslavia 45-90,Yugoslavia,Yugoslavia1982,party,0,"NA","NA",45,37,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1982,6139.406855645516,6134.18365530416,8.721632284771172,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,2.474432873304186,2.514953906382953,10.556138193070199,2.6874200784648816,3.778784064282628,3.985107357913493,4.444746515310762,4.05796423448285,3.3526721083748434,4.42083028485555,4.204563905794288,4.035602905853154,-4.359597445200364,-3.9728151643724514,-3.2675230382644447,-4.335681214745152,-4.119414835683889,-3.9504538357427554,136.6675262451172,NA,NA
345,345,1983,Yugoslavia 45-90,Yugoslavia,Yugoslavia1983,party,0,"NA","NA",45,38,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1983,6157.49548723905,6139.406855645516,8.722483413159726,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,2.474432873304186,2.514953906382953,0.6271586730463652,1.819996409013387,2.855375315739571,3.205115700352874,3.7181469411107013,3.4904192110010714,2.9442317285917876,3.939087927661645,3.792622422225899,-2.910484117549389,-3.4235153583072164,-3.1957876281975865,-2.6496001457883027,-3.64445634485816,-3.497990839422414,111.4063720703125,0,0
345,345,1984,Yugoslavia 45-90,Yugoslavia,Yugoslavia1984,party,0,"NA","NA",45,39,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1984,6278.930976494348,6157.49548723905,8.725425397105923,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,2.474432873304186,0.18989032645694173,0.5163163096320718,1.4386552024609116,2.3432265691523537,2.7200350140946425,3.229073318495385,3.0909457574763732,2.6498317123930875,3.574642293175829,-0.3710693908488649,-0.7478778357911537,-1.256916140191896,-1.1187885791728844,-0.6776745340895987,-1.60248511487234,99.22749328613281,0,0
345,345,1985,Yugoslavia 45-90,Yugoslavia,Yugoslavia1985,party,0,"NA","NA",45,40,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1985,6296.551424107512,6278.930976494348,8.744955018299166,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,11.897937520220502,1.133394380553487,0.7839792770724574,0.8802765267999261,1.545355597629427,2.281381670677543,2.613195323267335,3.0719588009713976,2.966635915346053,2.5820642589841274,-1.264727451227964,-2.00075352427608,-2.332567176865872,-2.7913306545699346,-2.68600776894459,-2.3014361125826643,99.34089660644531,0.43237459659576416,0.35933362413131864
345,345,1986,Yugoslavia 45-90,Yugoslavia,Yugoslavia1986,party,0,"NA","NA",45,41,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1986,6521.668438224364,6296.551424107512,8.747757369506573,3.57524300135071,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,-0.879080648273198,1.126392662352476,0.849138969169479,0.6581414944047088,0.7603468507202334,1.334567689091433,1.995559738638103,2.321624426159101,2.7618109504636275,2.6980351384515937,2.8148961506304766,2.240675312259277,1.5796832627126072,1.2536185751916094,0.8134320508870827,0.8772078628991165,59.226776123046875,0,0
345,345,1987,Yugoslavia 45-90,Yugoslavia,Yugoslavia1987,party,0,"NA","NA",45,42,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1987,6418.364094244056,6521.668438224364,8.782885517618231,-1.5840171109409256,3.57524300135071,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,2.1240528303432917,1.9279355738760866,1.9426761086852207,1.5306649772147867,1.2415617957939091,1.2294962091586463,1.6546641622713298,2.1930201464771786,2.460915378958169,2.8431541555523356,-2.825578906734835,-2.813513320099572,-3.238681273212255,-3.777037257418104,-4.044932489899095,-4.427171266493261,61.29433822631836,1476.13232421875,7.297857868375422
345,345,1988,Yugoslavia 45-90,Yugoslavia,Yugoslavia1988,party,0,"NA","NA",45,43,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1988,6300.172806162235,6418.364094244056,8.766918550232731,-1.8414550241519327,-1.5840171109409256,3.57524300135071,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,6.283303144899838,0.9956129452048923,0.7572846789370826,1.061002803778684,0.9077285595836443,0.77063197800477,0.8275657348587074,1.2498290031197978,1.7733493400973894,2.0564221299682592,-2.749183583735577,-2.6120870021567026,-2.6690207590106403,-3.0912840272717306,-3.614804364249322,-3.897877154120192,48.417152404785156,484.9837341308594,6.186175154473855
345,345,1989,Yugoslavia 45-90,Yugoslavia,Yugoslavia1989,party,0,"NA","NA",45,44,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1989,6193.152980631273,6300.172806162235,8.748332341553002,-1.6986807953312915,-1.8414550241519327,-1.5840171109409256,3.57524300135071,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,4.604077238806087,-1.7127360675464292,0.049923622085950616,0.10759975316482874,0.48051123819256075,0.44953129562771477,0.3974766919823839,0.4939381399823774,0.9063530000896056,1.4118689036724572,-2.179192033523852,-2.148212090959006,-2.0961574873136755,-2.1926189353136687,-2.605033795420897,-3.110549699003749,49.14777755737305,74.49520111083984,4.324069092789035
345,345,1990,Yugoslavia 45-90,Yugoslavia,Yugoslavia1990,party,0,"NA","NA",45,45,1,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yugoslavia1990,5646.202641640598,6193.152980631273,8.731199602817897,-8.831532834748801,-1.6986807953312915,-1.8414550241519327,-1.5840171109409256,3.57524300135071,0.2806281464014631,1.9721571783034888,0.2946315828034849,0.08514907011039859,1.1691682759823319,4.205671880947431,5.961512035918122,-1.770067909741612,-1.7080509768080498,-0.3872274822683599,-0.2536563565343953,0.11731256593858538,0.14264385406214244,0.13545700606817448,0.25031381383641416,0.6458496205475159,-8.577876478214405,-8.948845400687386,-8.974176688810944,-8.966989840816975,-9.081846648585215,-9.477382455296317,55.67387771606445,4551.89306640625,8.423518148655777
345,347,1992,Serbia 91-00,Serbia,Serbia1992,party-personal,0,democracy,"NA",9,1,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1992,7712.022,6.25e-21,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1992,3182.846563802845,4425.69765625,8.395183207443994,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,347,1993,Serbia 91-00,Serbia,Serbia1993,party-personal,0,democracy,"NA",9,2,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1993,7706.118,1.48e-16,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1993,2193.7684247800526,3182.846563802845,8.065531221220056,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.88014903945669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,347,1994,Serbia 91-00,Serbia,Serbia1994,party-personal,0,democracy,"NA",9,3,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1994,7700.799,1.81,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1994,2239.0542394998743,2193.7684247800526,7.693376085939044,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,NA,NA,NA,-29.578936000457112,-23.611855771138075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,347,1995,Serbia 91-00,Serbia,Serbia1995,party-personal,0,democracy,"NA",9,4,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1995,7691.299,1.706666667,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1995,2366.4915705398957,2239.0542394998743,7.713808841182458,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,NA,NA,-14.505487964753083,-19.03119289863985,-17.19281850210489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,347,1996,Serbia 91-00,Serbia,Serbia1996,party-personal,0,democracy,"NA",9,5,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1996,7707.798,4.9425,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1996,2491.7267754415248,2366.4915705398957,7.769163787345408,5.292019902401664,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,NA,3.8779314662784996,-7.773135433981279,-12.850502267089306,-12.615940876171443,NA,NA,NA,NA,NA,17.907960778573106,NA,NA,NA,NA,NA,NA,NA,NA
345,347,1997,Serbia 91-00,Serbia,Serbia1997,party-personal,0,democracy,"NA",9,6,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1997,7693.798,5.9123,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1997,2670.493004236579,2491.7267754415248,7.82073123322282,7.174391291893453,5.292019902401664,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,NA,5.491794764981996,4.3492942783195545,-4.506846599885543,-9.221997833191113,-9.63128074640926,NA,NA,NA,NA,16.396389125084568,16.805672038302713,NA,NA,NA,NA,NA,NA,NA
345,347,1998,Serbia 91-00,Serbia,Serbia1998,party-personal,0,democracy,"NA",9,7,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1998,7675.298,10.0308,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1998,2771.9275830790884,2670.493004236579,7.890018380130852,3.798346548056461,7.174391291893453,5.292019902401664,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,NA,6.233205597147559,6.0526602739524815,5.055568531713029,-2.170599021529744,-6.489266312343685,-7.230470455223157,NA,NA,NA,5.9689455695862055,10.287612860400145,11.028817003279618,NA,NA,NA,NA,NA,NA
345,347,1999,Serbia 91-00,Serbia,Serbia1999,party-personal,0,democracy,"NA",9,8,0,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia1999,7677.153,11.6615,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia1999,2322.390725252469,2771.9275830790884,7.927298235538202,-16.217482035633438,3.798346548056461,7.174391291893453,5.292019902401664,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,NA,5.486368919974957,5.421585914117193,5.489081842478477,4.804124134981715,-1.1757747599320432,-5.019607332286521,-5.851868329813205,NA,NA,-21.021606170615154,-15.041707275701395,-11.197874703346917,-10.365613705820234,NA,NA,NA,NA,NA
345,347,2000,Serbia 91-00,Serbia,Serbia2000,party-personal,0,democracy,"NA",9,9,1,0,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,1,Serbia,SRB,serbia2000,7604.335,63.1659,Serbian Dinar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Serbia2000,2501.3082991253077,2322.390725252469,7.750352419097756,7.7040255081706075,-16.217482035633438,3.798346548056461,7.174391291893453,5.292019902401664,5.691569627562327,2.064293304994672,-31.075269234500837,-28.082602766413387,-11.677695312499994,NA,NA,-6.209567743788488,-1.7482480652278412,0.011818926679535213,1.1477690668560936,1.3005231065458567,-3.3245900850322423,-6.4193416702048856,-7.003603186015453,NA,6.556256441314514,6.403502401624751,11.02861559320285,14.123367178375492,14.70762869418606,NA,NA,NA,NA
355,355,1946,Bulgaria 44-90,Bulgaria,Bulgaria1946,party,0,democracy,"NA",46,2,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria1946,NA,1072.7085963110717,6.977942127285334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,355,1947,Bulgaria 44-90,Bulgaria,Bulgaria1947,party,0,democracy,"NA",46,3,0,1,0,0,0,"NA",0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bulgaria1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
